ID,University,Administration_dept,Location,Level
3616,合肥学院,安徽省,合肥市,本科
3617,蚌埠学院,安徽省,蚌埠市,本科
3618,池州学院,安徽省,池州市,本科
3619,安徽新华学院,安徽省教育厅,合肥市,本科
3620,安徽文达信息工程学院,安徽省教育厅,合肥市,本科
3621,亳州学院,安徽省,亳州市,本科
3622,安徽外国语学院,安徽省教育厅,合肥市,本科
3623,安徽财经大学商学院,安徽省教育厅,蚌埠市,本科
3624,安徽大学江淮学院,安徽省教育厅,合肥市,本科
3625,安徽信息工程学院,安徽省教育厅,芜湖市,本科
3626,安徽工业大学工商学院,安徽省教育厅,马鞍山市,本科
3627,安徽建筑大学城市建设学院,安徽省教育厅,合肥市,本科
3628,安徽农业大学经济技术学院,安徽省教育厅,合肥市,本科
3629,安徽师范大学皖江学院,安徽省教育厅,芜湖市,本科
3630,安徽医科大学临床医学院,安徽省教育厅,合肥市,本科
3631,阜阳师范学院信息工程学院,安徽省教育厅,阜阳市,本科
3632,淮北师范大学信息学院,安徽省教育厅,淮北市,本科
3633,合肥师范学院,安徽省,合肥市,本科
3634,河海大学文天学院,安徽省教育厅,马鞍山市,本科
3635,安徽职业技术学院,安徽省,合肥市,专科
3636,淮北职业技术学院,安徽省,淮北市,专科
3637,芜湖职业技术学院,安徽省,芜湖市,专科
3638,淮南联合大学,安徽省,淮南市,专科
3639,安徽商贸职业技术学院,安徽省,芜湖市,专科
3640,安徽水利水电职业技术学院,安徽省,合肥市,专科
3641,阜阳职业技术学院,安徽省,阜阳市,专科
3642,铜陵职业技术学院,安徽省,铜陵市,专科
3643,民办万博科技职业学院,安徽省教育厅,合肥市,专科
3644,安徽警官职业学院,安徽省,合肥市,专科
3645,淮南职业技术学院,安徽省,淮南市,专科
3646,安徽工业经济职业技术学院,安徽省,合肥市,专科
3647,合肥通用职业技术学院,安徽省,合肥市,专科
3648,安徽工贸职业技术学院,安徽省,淮南市,专科
3649,宿州职业技术学院,安徽省,宿州市,专科
3650,六安职业技术学院,安徽省,六安市,专科
3651,安徽电子信息职业技术学院,安徽省,蚌埠市,专科
3652,民办合肥经济技术职业学院,安徽省教育厅,合肥市,专科
3653,安徽交通职业技术学院,安徽省,合肥市,专科
3654,安徽体育运动职业技术学院,安徽省,合肥市,专科
3655,安徽中医药高等专科学校,安徽省,芜湖市,专科
3656,安徽医学高等专科学校,安徽省,合肥市,专科
3657,合肥职业技术学院,安徽省,合肥市,专科
3658,滁州职业技术学院,安徽省,滁州市,专科
3659,池州职业技术学院,安徽省,池州市,专科
3660,宣城职业技术学院,安徽省,宣城市,专科
3661,安徽广播影视职业技术学院,安徽省,合肥市,专科
3662,民办合肥滨湖职业技术学院,安徽省教育厅,合肥市,专科
3663,安徽电气工程职业技术学院,安徽省,合肥市,专科
3664,安徽冶金科技职业学院,安徽省,马鞍山市,专科
3665,安徽城市管理职业学院,安徽省,合肥市,专科
3666,安徽机电职业技术学院,安徽省,芜湖市,专科
3667,安徽工商职业学院,安徽省,合肥市,专科
3668,安徽中澳科技职业学院,安徽省,合肥市,专科
3669,阜阳科技职业学院,安徽省教育厅,阜阳市,专科
3670,亳州职业技术学院,安徽省,亳州市,专科
3671,安徽国防科技职业学院,安徽省,六安市,专科
3672,安庆职业技术学院,安徽省,安庆市,专科
3673,安徽艺术职业学院,安徽省,合肥市,专科
3674,马鞍山师范高等专科学校,安徽省,马鞍山市,专科
3675,安徽财贸职业学院,安徽省,合肥市,专科
3676,安徽国际商务职业学院,安徽省,合肥市,专科
3677,安徽公安职业学院,安徽省,合肥市,专科
3678,安徽林业职业技术学院,安徽省,合肥市,专科
3679,安徽审计职业学院,安徽省,合肥市,专科
3680,安徽新闻出版职业技术学院,安徽省,合肥市,专科
3681,安徽邮电职业技术学院,安徽省,合肥市,专科
3682,安徽工业职业技术学院,安徽省,铜陵市,专科
3683,民办合肥财经职业学院,安徽省教育厅,合肥市,专科
3684,安庆医药高等专科学校,安徽省,安庆市,专科
3685,安徽涉外经济职业学院,安徽省教育厅,合肥市,专科
3686,安徽绿海商务职业学院,安徽省教育厅,合肥市,专科
3687,合肥共达职业技术学院,安徽省教育厅,合肥市,专科
3688,蚌埠经济技术职业学院,安徽省教育厅,蚌埠市,专科
3689,民办安徽旅游职业学院,安徽省教育厅,阜阳市,专科
3690,徽商职业学院,安徽省,合肥市,专科
3691,马鞍山职业技术学院,安徽省,马鞍山市,专科
3692,安徽现代信息工程职业学院,安徽省教育厅,六安市,专科
3693,安徽矿业职业技术学院,安徽省教育厅,淮北市,专科
3694,合肥信息技术职业学院,安徽省教育厅,合肥市,专科
3695,桐城师范高等专科学校,安徽省,安庆市,专科
3696,黄山职业技术学院,安徽省,黄山市,专科
3697,滁州城市职业学院,安徽省,滁州市,专科
3698,安徽汽车职业技术学院,安徽省,合肥市,专科
3699,皖西卫生职业学院,安徽省,六安市,专科
3700,合肥幼儿师范高等专科学校,安徽省,合肥市,专科
3701,安徽长江职业学院,安徽省教育厅,合肥市,专科
3702,安徽扬子职业技术学院,安徽省教育厅,芜湖市,专科
3703,安徽黄梅戏艺术职业学院,安徽省,安庆市,专科
3704,安徽粮食工程职业学院,安徽省,合肥市,专科
3705,安徽人口职业学院,安徽省,池州市,专科
3706,合肥科技职业学院,安徽省教育厅,合肥市,专科
3707,皖北卫生职业学院,安徽省,宿州市,专科
3708,阜阳幼儿师范高等专科学校,安徽省,阜阳市,专科
3709,厦门大学,教育部,厦门市,本科
3710,华侨大学,国务院侨办,泉州市,本科
3711,福州大学,福建省,福州市,本科
3712,福建工程学院,福建省,福州市,本科
3713,福建农林大学,福建省,福州市,本科
3714,集美大学,福建省,厦门市,本科
3715,福建医科大学,福建省,福州市,本科
3716,福建中医药大学,福建省,福州市,本科
3717,福建师范大学,福建省,福州市,本科
3718,闽江学院,福建省,福州市,本科
3719,武夷学院,福建省,南平市,本科
3720,宁德师范学院,福建省,宁德市,本科
3721,泉州师范学院,福建省,泉州市,本科
3722,闽南师范大学,福建省,漳州市,本科
3723,厦门理工学院,福建省,厦门市,本科
3724,三明学院,福建省,三明市,本科
3725,龙岩学院,福建省,龙岩市,本科
3726,福建商学院,福建省,福州市,本科
3727,福建警察学院,福建省,福州市,本科
3728,莆田学院,福建省,莆田市,本科
3729,仰恩大学,福建省教育厅,泉州市,本科
3730,厦门医学院,福建省,厦门市,本科
3731,厦门华厦学院,福建省教育厅,厦门市,本科
3732,闽南理工学院,福建省教育厅,泉州市,本科
3733,福建师范大学闽南科技学院,福建省教育厅,泉州市,本科
3734,福建农林大学东方学院,福建省教育厅,福州市,本科
3735,厦门工学院,福建省教育厅,厦门市,本科
3736,阳光学院,福建省教育厅,福州市,本科
3737,厦门大学嘉庚学院,福建省教育厅,漳州市,本科
3738,福州大学至诚学院,福建省教育厅,福州市,本科
3739,集美大学诚毅学院,福建省教育厅,厦门市,本科
3740,福建师范大学协和学院,福建省教育厅,福州市,本科
3741,福州外语外贸学院,福建省教育厅,福州市,本科
3742,福建江夏学院,福建省,福州市,本科
3743,泉州信息工程学院,福建省教育厅,泉州市,本科
3744,福州理工学院,福建省教育厅,福州市,本科
3745,福建农林大学金山学院,福建省教育厅,福州市,本科
3746,福建船政交通职业学院,福建省,福州市,专科
3747,漳州职业技术学院,福建省,漳州市,专科
3748,闽西职业技术学院,福建省,龙岩市,专科
3749,黎明职业大学,福建省,泉州市,专科
3750,福建华南女子职业学院,福建省教育厅,福州市,专科
3751,福州职业技术学院,福建省,福州市,专科
3752,福建林业职业技术学院,福建省,南平市,专科
3753,福建信息职业技术学院,福建省,福州市,专科
3754,福建水利电力职业技术学院,福建省,三明市,专科
3755,福建电力职业技术学院,福建省,泉州市,专科
3756,厦门海洋职业技术学院,福建省,厦门市,专科
3757,福建农业职业技术学院,福建省,福州市,专科
3758,福建卫生职业技术学院,福建省,福州市,专科
3759,泉州医学高等专科学校,福建省,泉州市,专科
3760,福州英华职业学院,福建省教育厅,福州市,专科
3761,泉州纺织服装职业学院,福建省教育厅,泉州市,专科
3762,泉州华光职业学院,福建省教育厅,泉州市,专科
3763,泉州理工职业学院,福建省教育厅,泉州市,专科
3764,福建警官职业学院,福建省,福州市,专科
3765,闽北职业技术学院,福建省,南平市,专科
3766,福州黎明职业技术学院,福建省教育厅,福州市,专科
3767,厦门演艺职业学院,福建省教育厅,厦门市,专科
3768,厦门华天涉外职业技术学院,福建省教育厅,厦门市,专科
3769,福州科技职业技术学院,福建省教育厅,福州市,专科
3770,泉州经贸职业技术学院,福建省,泉州市,专科
3771,福建对外经济贸易职业技术学院,福建省,福州市,专科
3772,湄洲湾职业技术学院,福建省,莆田市,专科
3773,福建生物工程职业技术学院,福建省,福州市,专科
3774,福建艺术职业学院,福建省,福州市,专科
3775,福建幼儿师范高等专科学校,福建省,福州市,专科
3776,厦门城市职业学院,福建省,厦门市,专科
3777,泉州工艺美术职业学院,福建省,泉州市,专科
3778,三明职业技术学院,福建省,三明市,专科
3779,宁德职业技术学院,福建省,宁德市,专科
3780,福州软件职业技术学院,福建省教育厅,福州市,专科
3781,厦门兴才职业技术学院,福建省教育厅,厦门市,专科
3782,厦门软件职业技术学院,福建省教育厅,厦门市,专科
3783,福建体育职业技术学院,福建省,福州市,专科
3784,漳州城市职业学院,福建省,漳州市,专科
3785,厦门南洋职业学院,福建省教育厅,厦门市,专科
3786,厦门东海职业技术学院,福建省教育厅,厦门市,专科
3787,漳州科技职业学院,福建省教育厅,漳州市,专科
3788,漳州理工职业学院,福建省教育厅,漳州市,专科
3789,武夷山职业学院,福建省教育厅,南平市,专科
3790,漳州卫生职业学院,福建省,漳州市,专科
3791,泉州海洋职业学院,福建省教育厅,泉州市,专科
3792,泉州轻工职业学院,福建省教育厅,泉州市,专科
3793,厦门安防科技职业学院,福建省教育厅,厦门市,专科
3794,泉州幼儿师范高等专科学校,福建省,泉州市,专科
3795,闽江师范高等专科学校,福建省,福州市,专科
3796,泉州工程职业技术学院,福建省教育厅,泉州市,专科
3797,南昌大学,江西省,南昌市,本科
3798,华东交通大学,江西省,南昌市,本科
3799,东华理工大学,江西省,抚州市,本科
3800,南昌航空大学,江西省,南昌市,本科
3801,江西理工大学,江西省,赣州市,本科
3802,景德镇陶瓷大学,江西省,景德镇市,本科
3803,江西农业大学,江西省,南昌市,本科
3804,江西中医药大学,江西省,南昌市,本科
3805,赣南医学院,江西省,赣州市,本科
3806,江西师范大学,江西省,南昌市,本科
3807,上饶师范学院,江西省,上饶市,本科
3808,宜春学院,江西省,宜春市,本科
3809,赣南师范大学,江西省,赣州市,本科
3810,井冈山大学,江西省,吉安市,本科
3811,江西财经大学,江西省,南昌市,本科
3812,江西科技学院,江西省教育厅,南昌市,本科
3813,景德镇学院,江西省,景德镇市,本科
3814,萍乡学院,江西省,萍乡市,本科
3815,江西科技师范大学,江西省,南昌市,本科
3816,南昌工程学院,江西省,南昌市,本科
3817,江西警察学院,江西省,南昌市,本科
3818,新余学院,江西省,新余市,本科
3819,九江学院,江西省,九江市,本科
3820,江西工程学院,江西省教育厅,新余市,本科
3821,南昌理工学院,江西省教育厅,南昌市,本科
3822,江西应用科技学院,江西省教育厅,南昌市,本科
3823,江西服装学院,江西省教育厅,南昌市,本科
3824,南昌工学院,江西省教育厅,南昌市,本科
3825,南昌大学科学技术学院,江西省教育厅,南昌市,本科
3826,南昌大学共青学院,江西省教育厅,九江市,本科
3827,华东交通大学理工学院,江西省教育厅,南昌市,本科
3828,东华理工大学长江学院,江西省教育厅,抚州市,本科
3829,南昌航空大学科技学院,江西省教育厅,南昌市,本科
3830,江西理工大学应用科学学院,江西省教育厅,赣州市,本科
3831,景德镇陶瓷大学科技艺术学院,江西省教育厅,景德镇市,本科
3832,江西农业大学南昌商学院,江西省教育厅,南昌市,本科
3833,江西中医药大学科技学院,江西省教育厅,南昌市,本科
3834,江西师范大学科学技术学院,江西省教育厅,南昌市,本科
3835,赣南师范大学科技学院,江西省教育厅,赣州市,本科
3836,江西科技师范大学理工学院,江西省教育厅,南昌市,本科
3837,江西财经大学现代经济管理学院,江西省教育厅,南昌市,本科
3838,南昌师范学院,江西省,南昌市,本科
3839,江西工业职业技术学院,江西省,南昌市,专科
3840,江西医学高等专科学校,江西省,上饶市,专科
3841,九江职业大学,江西省,九江市,专科
3842,九江职业技术学院,江西省,九江市,专科
3843,江西司法警官职业学院,江西省,南昌市,专科
3844,江西陶瓷工艺美术职业技术学院,江西省,景德镇市,专科
3845,江西旅游商贸职业学院,江西省,南昌市,专科
3846,江西电力职业技术学院,江西省,南昌市,专科
3847,江西环境工程职业学院,江西省,赣州市,专科
3848,江西艺术职业学院,江西省,南昌市,专科
3849,鹰潭职业技术学院,江西省,鹰潭市,专科
3850,江西信息应用职业技术学院,江西省,南昌市,专科
3851,江西交通职业技术学院,江西省,南昌市,专科
3852,江西财经职业学院,江西省,九江市,专科
3853,江西应用技术职业学院,江西省,赣州市,专科
3854,江西现代职业技术学院,江西省,南昌市,专科
3855,江西工业工程职业技术学院,江西省,萍乡市,专科
3856,江西机电职业技术学院,江西省,南昌市,专科
3857,江西科技职业学院,江西省教育厅,南昌市,专科
3858,南昌职业学院,江西省教育厅,南昌市,专科
3859,江西外语外贸职业学院,江西省,南昌市,专科
3860,江西工业贸易职业技术学院,江西省,南昌市,专科
3861,宜春职业技术学院,江西省,宜春市,专科
3862,江西应用工程职业学院,江西省,萍乡市,专科
3863,江西生物科技职业学院,江西省,南昌市,专科
3864,江西建设职业技术学院,江西省,南昌市,专科
3865,抚州职业技术学院,江西省,抚州市,专科
3866,南昌师范高等专科学校,江西省,南昌市,专科
3867,江西中医药高等专科学校,江西省,抚州市,专科
3868,江西先锋软件职业技术学院,江西省教育厅,南昌市,专科
3869,江西经济管理职业学院,江西省,南昌市,专科
3870,江西制造职业技术学院,江西省,南昌市,专科
3871,江西工程职业学院,江西省,南昌市,专科
3872,江西青年职业学院,江西省,南昌市,专科
3873,上饶职业技术学院,江西省,上饶市,专科
3874,江西航空职业技术学院,江西省,南昌市,专科
3875,江西农业工程职业学院,江西省,宜春市,专科
3876,赣西科技职业学院,江西省教育厅,新余市,专科
3877,江西卫生职业学院,江西省,南昌市,专科
3878,江西新能源科技职业学院,江西省教育厅,新余市,专科
3879,江西枫林涉外经贸职业学院,江西省教育厅,九江市,专科
3880,江西泰豪动漫职业学院,江西省教育厅,南昌市,专科
3881,江西冶金职业技术学院,江西省,新余市,专科
3882,江西管理职业学院,江西省,南昌市,专科
3883,江西传媒职业学院,江西省,南昌市,专科
3884,江西工商职业技术学院,江西省教育厅,南昌市,专科
3885,景德镇陶瓷职业技术学院,江西省教育厅,景德镇市,专科
3886,共青科技职业学院,江西省教育厅,九江市,专科
3887,赣州师范高等专科学校,江西省,赣州市,专科
3888,江西水利职业学院,江西省,南昌市,专科
3889,宜春幼儿师范高等专科学校,江西省,宜春市,专科
3890,吉安职业技术学院,江西省,吉安市,专科
3891,江西洪州职业学院,江西省教育厅,宜春市,专科
3892,江西师范高等专科学校,江西省,鹰潭市,专科
3893,南昌影视传播职业学院,江西省教育厅,南昌市,专科
3894,赣南卫生健康职业学院,江西省,赣州市,专科
3895,山东大学,教育部,济南市,本科
3896,中国海洋大学,教育部,青岛市,本科
3897,山东科技大学,山东省,青岛市,本科
3898,中国石油大学（华东）,教育部,青岛市,本科
3899,青岛科技大学,山东省,青岛市,本科
3900,济南大学,山东省,济南市,本科
3901,青岛理工大学,山东省,青岛市,本科
3902,山东建筑大学,山东省,济南市,本科
3903,齐鲁工业大学,山东省,济南市,本科
3904,山东理工大学,山东省,淄博市,本科
3905,山东农业大学,山东省,泰安市,本科
3906,青岛农业大学,山东省,青岛市,本科
3907,潍坊医学院,山东省,潍坊市,本科
3908,泰山医学院,山东省,泰安市,本科
3909,滨州医学院,山东省,滨州市,本科
3910,山东中医药大学,山东省,济南市,本科
3911,济宁医学院,山东省,济宁市,本科
3912,山东师范大学,山东省,济南市,本科
3913,曲阜师范大学,山东省,济宁市,本科
3914,聊城大学,山东省,聊城市,本科
3915,德州学院,山东省,德州市,本科
3916,滨州学院,山东省,滨州市,本科
3917,鲁东大学,山东省,烟台市,本科
3918,临沂大学,山东省,临沂市,本科
3919,泰山学院,山东省,泰安市,本科
3920,济宁学院,山东省,济宁市,本科
3921,菏泽学院,山东省,菏泽市,本科
3922,山东财经大学,山东省,济南市,本科
3923,山东体育学院,山东省,济南市,本科
3924,山东艺术学院,山东省,济南市,本科
3925,齐鲁医药学院,山东省教育厅,淄博市,本科
3926,青岛滨海学院,山东省教育厅,青岛市,本科
3927,枣庄学院,山东省,枣庄市,本科
3928,山东工艺美术学院,山东省,济南市,本科
3929,青岛大学,山东省,青岛市,本科
3930,烟台大学,山东省,烟台市,本科
3931,潍坊学院,山东省,潍坊市,本科
3932,山东警察学院,山东省,济南市,本科
3933,山东交通学院,山东省,济南市,本科
3934,山东工商学院,山东省,烟台市,本科
3935,山东女子学院,山东省,济南市,本科
3936,烟台南山学院,山东省教育厅,烟台市,本科
3937,潍坊科技学院,山东省教育厅,潍坊市,本科
3938,山东英才学院,山东省教育厅,济南市,本科
3939,青岛恒星科技学院,山东省教育厅,青岛市,本科
3940,青岛黄海学院,山东省教育厅,青岛市,本科
3941,山东现代学院,山东省教育厅,济南市,本科
3942,山东协和学院,山东省教育厅,济南市,本科
3943,烟台大学文经学院,山东省教育厅,烟台市,本科
3944,聊城大学东昌学院,山东省教育厅,聊城市,本科
3945,青岛理工大学琴岛学院,山东省教育厅,青岛市,本科
3946,山东师范大学历山学院,山东省教育厅,济南市,本科
3947,山东财经大学燕山学院,山东省教育厅,济南市,本科
3948,中国石油大学胜利学院,山东省教育厅,东营市,本科
3949,山东科技大学泰山科技学院,山东省教育厅,泰安市,本科
3950,山东华宇工学院,山东省教育厅,德州市,本科
3951,青岛工学院,山东省教育厅,青岛市,本科
3952,青岛农业大学海都学院,山东省教育厅,烟台市,本科
3953,齐鲁理工学院,山东省教育厅,济南市,本科
3954,山东财经大学东方学院,山东省教育厅,泰安市,本科
3955,济南大学泉城学院,山东省教育厅,济南市,本科
3956,山东政法学院,山东省,济南市,本科
3957,齐鲁师范学院,山东省,济南市,本科
3958,山东青年政治学院,山东省,济南市,本科
3959,北京电影学院现代创意媒体学院,山东省教育厅,青岛市,本科
3960,山东管理学院,山东省,济南市,本科
3961,山东农业工程学院,山东省,济南市,本科
3962,山东医学高等专科学校,山东省,临沂市,专科
3963,菏泽医学专科学校,山东省,菏泽市,专科
3964,山东商业职业技术学院,山东省,济南市,专科
3965,山东电力高等专科学校,山东省,济南市,专科
3966,日照职业技术学院,山东省,日照市,专科
3967,曲阜远东职业技术学院,山东省教育厅,济宁市,专科
3968,青岛职业技术学院,山东省,青岛市,专科
3969,威海职业学院,山东省,威海市,专科
3970,山东职业学院,山东省,济南市,专科
3971,山东劳动职业技术学院,山东省,济南市,专科
3972,莱芜职业技术学院,山东省,莱芜市,专科
3973,济宁职业技术学院,山东省,济宁市,专科
3974,潍坊职业学院,山东省,潍坊市,专科
3975,烟台职业学院,山东省,烟台市,专科
3976,东营职业学院,山东省,东营市,专科
3977,聊城职业技术学院,山东省,聊城市,专科
3978,滨州职业学院,山东省,滨州市,专科
3979,山东科技职业学院,山东省,潍坊市,专科
3980,山东服装职业学院,山东省,泰安市,专科
3981,德州科技职业学院,山东省教育厅,德州市,专科
3982,山东力明科技职业学院,山东省教育厅,泰安市,专科
3983,山东圣翰财贸职业学院,山东省教育厅,济南市,专科
3984,山东水利职业学院,山东省,日照市,专科
3985,山东畜牧兽医职业学院,山东省,潍坊市,专科
3986,青岛飞洋职业技术学院,山东省教育厅,青岛市,专科
3987,东营科技职业学院,山东省教育厅,东营市,专科
3988,山东交通职业学院,山东省,潍坊市,专科
3989,淄博职业学院,山东省,淄博市,专科
3990,山东外贸职业学院,山东省,青岛市,专科
3991,青岛酒店管理职业技术学院,山东省,青岛市,专科
3992,山东信息职业技术学院,山东省,潍坊市,专科
3993,青岛港湾职业技术学院,山东省,青岛市,专科
3994,山东胜利职业学院,山东省,东营市,专科
3995,山东经贸职业学院,山东省,潍坊市,专科
3996,山东工业职业学院,山东省,淄博市,专科
3997,山东化工职业学院,山东省,淄博市,专科
3998,青岛求实职业技术学院,山东省教育厅,青岛市,专科
3999,济南职业学院,山东省,济南市,专科
4000,烟台工程职业技术学院,山东省,烟台市,专科
4001,山东凯文科技职业学院,山东省教育厅,济南市,专科
4002,山东外国语职业学院,山东省教育厅,日照市,专科
4003,潍坊工商职业学院,山东省教育厅,潍坊市,专科
4004,德州职业技术学院,山东省,德州市,专科
4005,枣庄科技职业学院,山东省,枣庄市,专科
4006,淄博师范高等专科学校,山东省,淄博市,专科
4007,山东中医药高等专科学校,山东省,烟台市,专科
4008,济南工程职业技术学院,山东省,济南市,专科
4009,山东电子职业技术学院,山东省,济南市,专科
4010,山东旅游职业学院,山东省,济南市,专科
4011,山东铝业职业学院,山东省,淄博市,专科
4012,山东杏林科技职业学院,山东省教育厅,济南市,专科
4013,泰山职业技术学院,山东省,泰安市,专科
4014,山东外事翻译职业学院,山东省教育厅,威海市,专科
4015,山东药品食品职业学院,山东省,威海市,专科
4016,山东商务职业学院,山东省,烟台市,专科
4017,山东轻工职业学院,山东省,淄博市,专科
4018,山东城市建设职业学院,山东省,济南市,专科
4019,烟台汽车工程职业学院,山东省,烟台市,专科
4020,山东司法警官职业学院,山东省,济南市,专科
4021,菏泽家政职业学院,山东省,菏泽市,专科
4022,山东传媒职业学院,山东省,济南市,专科
4023,临沂职业学院,山东省,临沂市,专科
4024,枣庄职业学院,山东省,枣庄市,专科
4025,山东理工职业学院,山东省,济宁市,专科
4026,山东文化产业职业学院,山东省教育厅,烟台市,专科
4027,青岛远洋船员职业学院,山东省,青岛市,专科
4028,济南幼儿师范高等专科学校,山东省,济南市,专科
4029,济南护理职业学院,山东省,济南市,专科
4030,泰山护理职业学院,山东省,泰安市,专科
4031,山东海事职业学院,山东省教育厅,潍坊市,专科
4032,潍坊护理职业学院,山东省,潍坊市,专科
4033,潍坊工程职业学院,山东省,潍坊市,专科
4034,菏泽职业学院,山东省,菏泽市,专科
4035,山东艺术设计职业学院,山东省教育厅,济南市,专科
4036,威海海洋职业学院,山东省,威海市,专科
4037,山东特殊教育职业学院,山东省,济南市,专科
4038,烟台黄金职业学院,山东省教育厅,烟台市,专科
4039,华北水利水电大学,河南省,郑州市,本科
4040,郑州大学,河南省,郑州市,本科
4041,河南理工大学,河南省,焦作市,本科
4042,郑州轻工业学院,河南省,郑州市,本科
4043,河南工业大学,河南省,郑州市,本科
4044,河南科技大学,河南省,洛阳市,本科
4045,中原工学院,河南省,郑州市,本科
4046,河南农业大学,河南省,郑州市,本科
4047,河南科技学院,河南省,新乡市,本科
4048,河南牧业经济学院,河南省,郑州市,本科
4049,河南中医药大学,河南省,郑州市,本科
4050,新乡医学院,河南省,新乡市,本科
4051,河南大学,河南省,开封市,本科
4052,河南师范大学,河南省,新乡市,本科
4053,信阳师范学院,河南省,信阳市,本科
4054,周口师范学院,河南省,周口市,本科
4055,安阳师范学院,河南省,安阳市,本科
4056,许昌学院,河南省,许昌市,本科
4057,南阳师范学院,河南省,南阳市,本科
4058,洛阳师范学院,河南省,洛阳市,本科
4059,商丘师范学院,河南省,商丘市,本科
4060,河南财经政法大学,河南省,郑州市,本科
4061,郑州航空工业管理学院,河南省,郑州市,本科
4062,黄淮学院,河南省,驻马店市,本科
4063,平顶山学院,河南省,平顶山市,本科
4064,郑州工程技术学院,河南省,郑州市,本科
4065,洛阳理工学院,河南省,洛阳市,本科
4066,新乡学院,河南省,新乡市,本科
4067,信阳农林学院,河南省,信阳市,本科
4068,河南工学院,河南省,新乡市,本科
4069,安阳工学院,河南省,安阳市,本科
4070,河南工程学院,河南省,郑州市,本科
4071,河南财政金融学院,河南省,郑州市,本科
4072,南阳理工学院,河南省,南阳市,本科
4073,河南城建学院,河南省,平顶山市,本科
4074,河南警察学院,河南省,郑州市,本科
4075,黄河科技学院,河南省教育厅,郑州市,本科
4076,铁道警察学院,公安部,郑州市,本科
4077,郑州科技学院,河南省教育厅,郑州市,本科
4078,郑州工业应用技术学院,河南省教育厅,郑州市,本科
4079,郑州师范学院,河南省,郑州市,本科
4080,郑州财经学院,河南省教育厅,郑州市,本科
4081,黄河交通学院,河南省教育厅,焦作市,本科
4082,商丘工学院,河南省教育厅,商丘市,本科
4083,河南大学民生学院,河南省教育厅,开封市,本科
4084,河南师范大学新联学院,河南省教育厅,郑州市,本科
4085,信阳学院,河南省教育厅,信阳市,本科
4086,安阳学院,河南省教育厅,安阳市,本科
4087,新乡医学院三全学院,河南省教育厅,新乡市,本科
4088,河南科技学院新科学院,河南省教育厅,新乡市,本科
4089,郑州工商学院,河南省教育厅,郑州市,本科
4090,中原工学院信息商务学院,河南省教育厅,郑州市,本科
4091,商丘学院,河南省教育厅,商丘市,本科
4092,郑州成功财经学院,河南省教育厅,郑州市,本科
4093,郑州升达经贸管理学院,河南省教育厅,郑州市,本科
4094,河南职业技术学院,河南省,郑州市,专科
4095,漯河职业技术学院,河南省,漯河市,专科
4096,三门峡职业技术学院,河南省,三门峡市,专科
4097,郑州铁路职业技术学院,河南省,郑州市,专科
4098,开封大学,河南省,开封市,专科
4099,焦作大学,河南省,焦作市,专科
4100,濮阳职业技术学院,河南省,濮阳市,专科
4101,郑州电力高等专科学校,河南省,郑州市,专科
4102,黄河水利职业技术学院,河南省,开封市,专科
4103,许昌职业技术学院,河南省,许昌市,专科
4104,河南工业和信息化职业学院,河南省,焦作市,专科
4105,河南水利与环境职业学院,河南省,郑州市,专科
4106,商丘职业技术学院,河南省,商丘市,专科
4107,平顶山工业职业技术学院,河南省,平顶山市,专科
4108,周口职业技术学院,河南省,周口市,专科
4109,济源职业技术学院,河南省,济源市,专科
4110,河南司法警官职业学院,河南省,郑州市,专科
4111,鹤壁职业技术学院,河南省,鹤壁市,专科
4112,河南工业职业技术学院,河南省,南阳市,专科
4113,郑州澍青医学高等专科学校,河南省教育厅,郑州市,专科
4114,焦作师范高等专科学校,河南省,焦作市,专科
4115,河南检察职业学院,河南省,郑州市,专科
4116,河南质量工程职业学院,河南省,平顶山市,专科
4117,郑州信息科技职业学院,河南省,郑州市,专科
4118,漯河医学高等专科学校,河南省,漯河市,专科
4119,南阳医学高等专科学校,河南省,南阳市,专科
4120,商丘医学高等专科学校,河南省,商丘市,专科
4121,郑州电子信息职业技术学院,河南省教育厅,郑州市,专科
4122,信阳职业技术学院,河南省,信阳市,专科
4123,嵩山少林武术职业学院,河南省教育厅,郑州市,专科
4124,郑州工业安全职业学院,河南省,郑州市,专科
4125,永城职业学院,河南省,商丘市,专科
4126,河南经贸职业学院,河南省,郑州市,专科
4127,河南交通职业技术学院,河南省,郑州市,专科
4128,河南农业职业学院,河南省,郑州市,专科
4129,郑州旅游职业学院,河南省,郑州市,专科
4130,郑州职业技术学院,河南省,郑州市,专科
4131,河南信息统计职业学院,河南省,郑州市,专科
4132,河南林业职业学院,河南省,洛阳市,专科
4133,河南工业贸易职业学院,河南省,郑州市,专科
4134,郑州电力职业技术学院,河南省教育厅,郑州市,专科
4135,周口科技职业学院,河南省教育厅,周口市,专科
4136,河南建筑职业技术学院,河南省,郑州市,专科
4137,漯河食品职业学院,河南省教育厅,漯河市,专科
4138,郑州城市职业学院,河南省教育厅,郑州市,专科
4139,安阳职业技术学院,河南省,安阳市,专科
4140,新乡职业技术学院,河南省,新乡市,专科
4141,驻马店职业技术学院,河南省,驻马店市,专科
4142,焦作工贸职业学院,河南省教育厅,焦作市,专科
4143,许昌陶瓷职业学院,河南省教育厅,许昌市,专科
4144,郑州理工职业学院,河南省教育厅,郑州市,专科
